gender,education,income,religion,ethnicity,age,party_id,immigSelf,euRefVote,k1,k2,k3,k4,survey_wt
2,undergrad,5,no_religion,white_british,6,no_party,3,remain,1,1,1,1,1.03154250834002
2,no_qual,1,orthodox_christian,white_british,7,brexit_party,0,remain,1,1,1,0,0.777552842918557
2,gcse,4,no_religion,white_british,2,labour,1,no_vote_ref,1,0,0,0,2.37757900244516
2,undergrad,3,c_of_e,white_british,5,cons,4,leave,1,1,1,0,0.677020759953085
1,below_gcse,10,no_religion,white_british,5,cons,0,remain,1,1,1,1,0.697324003349767
1,undergrad,11,no_religion,white_british,5,cons,4,leave,1,0,1,0,1.10506005004521
2,postgrad,12,c_of_e,white_british,5,labour,3,remain,1,0,1,0,1.28669372454641
1,a-level,7,no_religion,white_british,5,cons,3,remain,1,0,1,1,1.27088786582068
2,gcse,6,prefer_not_say_religion,white_british,7,cons,0,remain,1,1,0,0,0.694846557347194
2,a-level,2,c_of_e,white_british,7,cons,4,leave,1,1,1,1,0.553335893596637
2,undergrad,8,no_religion,white_british,3,cons,4,leave,0,0,0,0,0.98213932313046
2,undergrad,12,no_religion,white_british,4,cons,0,remain,1,1,1,1,0.882317804233088
2,gcse,13,catholic,white_british,4,cons,6,leave,1,0,0,1,0.571384351399135
2,no_qual,8,c_of_e,white_british,6,cons,0,remain,1,0,0,0,1.41930131431891
1,gcse,1,c_of_e,white_british,6,no_party,0,remain,1,1,1,1,1.39758299124506
1,undergrad,4,no_religion,white_british,4,labour,5,leave,1,1,1,0,2.18402967135545
1,a-level,6,no_religion,white_british,5,cons,3,remain,1,1,1,1,0.848226710869603
2,undergrad,1,no_religion,white_british,5,no_party,3,leave,1,1,1,1,0.786037946027679
1,below_gcse,13,no_religion,white_british,6,brexit_party,0,remain,1,0,1,0,0.667950631523102
1,gcse,9,no_religion,white_british,7,cons,0,remain,1,1,0,0,1.0480998599125
1,undergrad,4,no_religion,prefer_not_say_ethnic,6,labour,3,leave,1,1,1,1,0.622141662557359
1,gcse,4,c_of_e,white_british,6,libdem,0,leave,1,1,1,1,0.561823687706259
2,postgrad,7,c_of_e,white_british,7,no_party,7,leave,1,0,1,1,0.483501345983415
1,gcse,7,catholic,white_british,3,brexit_party,9,remain,0,0,0,1,2.30722986264874
2,gcse,7,c_of_e,white_british,5,cons,0,remain,1,0,1,0,0.680978175692021
1,gcse,6,no_religion,white_british,5,cons,0,remain,1,1,1,1,1.40948089407607
1,undergrad,3,no_religion,white_british,6,labour,0,no_vote_ref,1,1,1,1,0.936952489721432
2,undergrad,5,no_religion,white_british,3,green,6,leave,1,1,0,0,0.539043923495728
2,undergrad,5,catholic,white_british,4,no_party,2,remain,1,1,1,1,0.98213932313046
1,a-level,11,presbyterian,white_british,7,libdem,6,leave,1,1,1,1,0.492136294430153
1,below_gcse,4,no_religion,white_british,5,no_party,0,remain,1,0,1,1,0.728098351514274
1,undergrad,10,no_religion,white_british,4,labour,2,leave,1,1,1,1,1.55698822944965
2,gcse,3,c_of_e,white_british,7,libdem,2,remain,1,1,1,1,0.694846557347194
2,gcse,3,c_of_e,white_british,7,cons,0,remain,1,1,1,1,1.45773901377313
2,postgrad,3,c_of_e,white_british,6,labour,5,leave,1,1,1,1,0.554266125052368
1,gcse,7,c_of_e,white_british,7,cons,5,remain,1,1,1,1,0.836987580666095
1,gcse,7,no_religion,white_british,6,labour,4,remain,1,1,1,1,0.861653078829823
1,gcse,8,no_religion,white_british,6,green,2,leave,1,1,1,1,0.588494651727594
2,undergrad,7,c_of_e,white_british,6,libdem,6,leave,1,0,1,0,0.58616479295784
1,gcse,4,no_religion,white_british,5,ukip,0,remain,1,1,1,1,0.45246748791882
1,gcse,9,baptist,white_british,7,libdem,5,no_vote_ref,1,1,1,1,0.553903665506883
1,no_qual,3,no_religion,white_british,7,cons,2,remain,1,1,1,1,0.928154414092858
1,undergrad,9,no_religion,white_british,7,no_party,5,leave,1,1,1,1,1.54008831945323
1,no_qual,1,no_religion,white_british,3,no_party,4,no_vote_ref,0,0,0,0,2.86781761399397
2,gcse,8,c_of_e,white_british,6,no_party,0,leave,1,0,0,0,1.21368710245807
1,undergrad,12,no_religion,white_asian,3,labour,3,leave,1,1,0,1,1.57040018903009
2,undergrad,12,catholic,white_british,7,cons,5,remain,1,1,1,1,0.665477654413615
2,no_qual,8,no_religion,white_british,3,no_party,7,leave,0,0,0,0,0.585068933592536
2,below_gcse,6,catholic,white_british,5,cons,10,leave,1,1,1,1,0.950202902667801
1,a-level,4,no_religion,white_british,7,labour,0,no_vote_ref,1,1,1,1,1.88179269654869
2,below_gcse,3,no_religion,white_british,6,no_party,1,leave,1,0,0,1,0.52023575890219
1,undergrad,8,other,white_british,2,no_party,5,leave,1,1,1,1,2.36893136310717
1,undergrad,13,no_religion,white_british,6,libdem,8,leave,1,1,1,1,1.00335936512853
2,undergrad,4,no_religion,white_british,4,cons,5,leave,1,1,1,1,1.83841211643499
2,gcse,7,no_religion,white_british,5,no_party,7,leave,1,1,0,1,0.420151337410498
1,undergrad,5,no_religion,white_british,5,no_party,5,leave,0,1,1,1,0.740506945433468
2,a-level,5,no_religion,white_british,7,labour,5,leave,1,1,1,1,0.500804801354509
1,undergrad,12,no_religion,white_british,7,libdem,5,leave,0,1,1,1,0.630256819038796
1,a-level,4,catholic,white_irish,5,labour,5,leave,1,1,0,1,0.595606924773466
1,a-level,5,no_religion,mixed,6,cons,0,remain,1,1,1,1,0.640500969676895
2,a-level,11,no_religion,white_british,3,no_party,4,remain,1,0,0,0,0.842905822661748
2,postgrad,14,baptist,white_british,6,libdem,5,leave,1,1,1,1,0.724298455447714
2,below_gcse,5,no_religion,white_british,7,cons,2,remain,1,1,0,0,1.3909712936222
2,undergrad,10,no_religion,white_british,2,labour,7,leave,1,0,1,1,0.964184628523841
2,a-level,3,c_of_e,white_british,3,no_party,5,leave,1,0,0,1,1.7825676888026
1,gcse,14,no_religion,white_british,4,cons,6,remain,1,0,1,0,1.84970644788782
1,gcse,11,no_religion,white_british,5,cons,4,remain,1,0,1,0,0.95550654252363
2,a-level,4,no_religion,white_british,6,labour,7,remain,1,1,0,1,0.72368020890519
1,undergrad,13,c_of_e,white_british,6,cons,0,remain,1,1,1,1,0.953924574505682
1,gcse,7,baptist,white_british,7,cons,4,leave,1,1,1,1,0.778781063668733
1,no_qual,5,c_of_e,white_british,7,cons,0,remain,0,1,1,0,1.41581293100722
1,gcse,2,c_of_e,white_british,6,cons,0,remain,1,1,1,1,0.6593761314243
1,undergrad,13,evangelical,white_british,5,cons,3,remain,1,1,1,1,1.00083114549362
2,below_gcse,12,c_of_e,white_british,6,libdem,5,leave,1,1,0,1,0.75347128280276
2,postgrad,14,no_religion,white_british,3,cons,0,leave,1,0,1,1,0.955217506116371
1,undergrad,4,baptist,white_british,2,labour,8,no_vote_ref,0,0,1,0,1.32600740355739
1,undergrad,3,no_religion,white_british,6,no_party,3,leave,1,1,1,1,1.26788522571712
2,gcse,4,no_religion,white_british,7,no_party,1,remain,1,1,0,1,0.737515521355563
1,undergrad,14,no_religion,white_british,5,cons,4,remain,1,1,1,1,1.41700913861677
2,gcse,6,no_religion,white_british,4,no_party,0,remain,1,0,0,1,1.39098076397076
1,undergrad,13,no_religion,white_other,6,no_party,0,no_vote_ref,1,1,1,1,0.763471083950996
2,gcse,13,c_of_e,white_british,7,cons,0,remain,1,0,1,1,1.15227452263247
2,gcse,3,c_of_e,white_british,7,no_party,5,leave,1,1,1,1,0.817847603529401
2,a-level,13,no_religion,white_british,2,libdem,7,leave,0,0,0,0,1.99395497762875
2,gcse,3,c_of_e,white_british,7,cons,5,leave,1,1,1,1,0.61919842983858
1,a-level,13,no_religion,white_british,7,no_party,4,leave,1,1,1,0,0.664068330235838
2,undergrad,6,no_religion,white_british,6,cons,2,remain,1,0,1,0,0.9462577530032
1,postgrad,5,catholic,white_british,7,cons,5,leave,1,1,1,1,0.640500969676895
2,below_gcse,8,no_religion,white_british,5,cons,0,leave,1,0,1,0,1.25435337718174
2,no_qual,3,no_religion,indian,7,cons,3,remain,1,1,0,1,0.777552842918557
1,a-level,14,no_religion,white_british,7,cons,0,remain,1,1,1,1,0.4972043171836
2,undergrad,8,no_religion,white_british,3,cons,6,leave,1,1,0,0,1.34585991393427
1,undergrad,13,presbyterian,white_british,7,cons,0,remain,1,1,1,1,0.836987580666095
1,gcse,8,c_of_e,white_british,7,cons,1,remain,1,1,0,0,0.928154414092858
1,postgrad,11,catholic,white_other,5,cons,5,leave,1,1,1,1,0.778793814964033
1,gcse,10,c_of_e,white_british,6,cons,0,remain,1,1,1,1,0.95550654252363
2,postgrad,14,no_religion,white_british,4,no_party,8,leave,1,0,0,0,1.3090586357438
1,undergrad,11,baptist,white_british,6,labour,3,leave,1,1,1,1,0.904805616534135
1,undergrad,12,no_religion,white_british,6,brexit_party,0,remain,1,1,1,1,0.487396358296611
1,undergrad,11,no_religion,white_british,3,libdem,7,leave,1,0,1,1,0.981788358476
1,undergrad,14,c_of_e,white_british,6,cons,2,leave,0,1,1,0,0.651715087569356
1,gcse,11,c_of_e,white_british,6,cons,3,remain,1,1,1,1,0.949189550228271
2,undergrad,4,no_religion,white_british,4,libdem,5,leave,1,1,1,1,0.831176503511909
2,undergrad,6,no_religion,white_british,6,no_party,4,remain,1,1,1,1,0.544666266177123
2,undergrad,12,c_of_e,white_british,4,cons,5,remain,1,0,0,1,1.09849815052925
2,undergrad,15,no_religion,white_british,5,cons,8,leave,1,1,1,1,0.74999016811195
2,a-level,2,evangelical,white_british,7,no_party,2,remain,1,1,1,1,0.777552842918557
1,postgrad,9,no_religion,white_british,7,no_party,0,leave,1,1,1,1,0.417186300842548
2,gcse,3,no_religion,white_british,4,labour,5,leave,1,0,1,1,0.575711361408789
2,gcse,8,catholic,white_british,7,cons,7,remain,1,1,1,1,0.652416689689663
2,a-level,1,no_religion,white_british,2,ukip,0,remain,0,0,1,1,1.88544537686735
2,gcse,5,c_of_e,white_british,6,cons,0,remain,1,0,1,0,0.533804577737373
2,a-level,3,no_religion,mixed,4,no_party,4,remain,1,0,0,0,1.55942534568042
1,a-level,12,no_religion,white_british,5,cons,0,remain,1,1,1,1,0.952102754079516
1,a-level,11,no_religion,white_british,7,cons,5,remain,1,1,1,1,0.677362554265773
2,undergrad,5,no_religion,white_british,4,cons,2,remain,1,0,0,0,0.939808126498003
2,postgrad,10,c_of_e,white_british,4,libdem,6,leave,1,0,0,1,0.831176503511909
2,gcse,7,no_religion,white_british,4,libdem,5,leave,1,0,1,1,0.96092275335863
1,a-level,10,catholic,white_british,5,no_party,4,leave,1,1,1,1,0.568359918520482
1,undergrad,8,prefer_not_say_religion,white_british,4,labour,4,leave,1,0,1,1,1.07217722798712
2,a-level,5,no_religion,white_british,6,labour,2,leave,1,1,1,1,0.59720694353551
2,gcse,3,no_religion,white_british,6,no_party,0,remain,1,1,1,1,0.806876073341962
1,undergrad,11,no_religion,white_british,7,cons,7,remain,1,1,1,0,0.702286244514528
1,postgrad,10,methodist,white_british,6,cons,3,remain,1,1,1,1,0.837001284331942
1,undergrad,13,presbyterian,white_british,5,libdem,6,leave,1,1,1,1,1.31766644666361
1,a-level,12,no_religion,white_british,6,libdem,5,leave,1,1,1,1,0.584872452300123
2,postgrad,9,no_religion,white_british,3,labour,5,leave,1,1,1,1,0.672659729374818
1,undergrad,10,c_of_e,white_british,4,cons,5,remain,1,1,1,1,0.798875256696593
2,postgrad,13,c_of_e,white_british,5,other,3,remain,1,1,1,1,0.879598572892645
2,undergrad,3,evangelical,white_british,7,no_party,4,leave,1,0,0,0,0.790301835816846
1,a-level,12,no_religion,white_british,5,cons,0,remain,0,1,1,1,2.00885185705758
2,undergrad,8,c_of_e,white_british,7,cons,5,remain,1,1,1,1,0.55837841979989
2,a-level,8,evangelical,white_british,6,libdem,5,leave,1,1,1,1,0.508441110757044
1,undergrad,11,no_religion,white_british,5,cons,2,remain,1,1,1,1,1.07900553554587
2,undergrad,11,no_religion,white_british,7,cons,4,no_vote_ref,1,1,1,1,0.55837841979989
2,a-level,6,c_of_e,white_british,7,cons,1,remain,1,1,0,1,0.737963186856279
2,below_gcse,3,c_of_e,white_british,7,labour,10,leave,1,1,1,1,0.585146916229926
2,undergrad,11,no_religion,white_british,3,no_party,5,leave,1,1,1,1,0.636054069705563
2,gcse,5,no_religion,white_british,7,cons,2,remain,1,1,1,1,0.665477654413615
1,undergrad,12,no_religion,white_british,4,cons,5,leave,1,0,0,1,1.29877675673506
2,undergrad,13,no_religion,white_british,4,cons,2,leave,1,0,0,1,0.926730378508305
1,postgrad,7,no_religion,white_british,2,no_party,5,leave,1,1,1,1,1.26677498817406
1,no_qual,7,no_religion,white_british,5,no_party,5,remain,0,0,0,0,1.60310981857788
2,gcse,4,c_of_e,white_british,7,cons,4,leave,1,1,1,1,0.911869158611354
1,a-level,7,c_of_e,white_british,5,no_party,3,remain,1,1,1,1,0.831710195544965
2,undergrad,8,c_of_e,white_british,6,cons,5,leave,1,1,1,1,0.55837841979989
2,undergrad,8,catholic,white_british,5,no_party,4,leave,1,0,0,0,0.842905822661748
1,a-level,12,c_of_e,white_british,5,no_party,0,leave,1,0,0,0,2.37210660275459
2,gcse,9,no_religion,white_british,6,no_party,0,remain,1,0,0,0,0.924282597942222
2,gcse,2,c_of_e,white_british,4,cons,0,remain,1,0,1,0,0.473488252923617
1,undergrad,1,no_religion,white_british,7,labour,5,leave,1,1,1,1,0.714300319437834
2,a-level,8,no_religion,white_british,5,cons,2,remain,1,1,1,1,0.791853302808923
2,postgrad,5,no_religion,white_british,3,labour,5,leave,1,0,1,0,0.921710379996108
2,undergrad,13,catholic,white_other,3,no_party,5,leave,1,0,0,0,1.24486583762703
1,undergrad,14,no_religion,white_british,5,labour,5,remain,1,1,1,1,1.19580774076444
1,undergrad,10,c_of_e,white_british,3,labour,2,leave,1,0,0,1,1.22942180219077
1,a-level,13,catholic,ethnic_other,6,cons,2,remain,1,1,0,1,0.928169610745514
1,undergrad,12,no_religion,white_british,5,libdem,5,leave,1,1,1,1,1.18824026983261
1,gcse,5,no_religion,white_british,7,cons,7,leave,1,1,1,1,0.651704416186902
2,gcse,4,c_of_e,white_british,7,cons,2,remain,1,1,0,1,0.911869158611354
1,gcse,14,c_of_e,white_british,6,cons,5,remain,1,1,1,1,0.949189550228271
1,a-level,11,no_religion,white_british,3,no_party,1,remain,1,1,1,1,1.11244937936144
1,a-level,10,no_religion,white_british,6,libdem,5,leave,1,1,1,1,0.565281174345539
2,undergrad,6,no_religion,white_british,6,no_party,5,leave,1,0,1,0,1.43683544672278
2,a-level,11,c_of_e,white_british,2,cons,0,remain,1,1,0,1,3.31847944259063
2,undergrad,7,c_of_e,white_british,5,labour,4,remain,1,1,1,1,0.801678580544249
2,gcse,7,other,white_irish,6,labour,0,remain,0,0,0,0,1.07243935136917
2,a-level,13,no_religion,white_british,6,cons,1,leave,1,1,1,0,0.9462577530032
1,gcse,12,c_of_e,white_british,4,no_party,0,leave,1,0,0,0,3.0328638919474
2,undergrad,6,c_of_e,white_british,5,labour,3,remain,1,0,0,1,0.83583423881421
1,a-level,5,catholic,white_british,6,libdem,7,leave,1,1,1,1,0.563735264311813
2,postgrad,12,c_of_e,white_british,6,libdem,8,leave,1,1,1,1,1.06550231334783
1,undergrad,11,no_religion,white_british,4,libdem,5,leave,1,1,1,1,0.347484885189127
1,a-level,3,no_religion,prefer_not_say_ethnic,6,cons,0,remain,1,1,1,1,0.445556649722822
2,undergrad,12,no_religion,white_british,4,brexit_party,0,remain,0,0,0,0,0.465339153813182
1,postgrad,6,c_of_e,white_british,6,labour,4,leave,1,1,1,1,0.548917955905631
1,undergrad,11,islam,pakistani,4,no_party,5,leave,0,0,0,0,5.77562839994795
2,a-level,13,no_religion,white_british,5,labour,6,leave,1,1,1,1,0.273132696063328
1,a-level,10,c_of_e,white_british,7,labour,0,remain,1,1,1,1,0.410138895481343
2,undergrad,7,buddhism,asian_other,3,cons,7,remain,1,1,1,0,1.14331927555507
1,postgrad,10,no_religion,prefer_not_say_ethnic,7,libdem,7,leave,1,1,1,1,0.548917955905631
2,undergrad,7,no_religion,white_other,4,libdem,5,leave,0,0,0,0,0.83583423881421
2,a-level,5,no_religion,white_british,5,labour,9,leave,1,1,1,1,0.710295057111183
2,gcse,7,baptist,white_british,4,cons,2,remain,1,1,0,1,1.01159312613761
2,gcse,6,no_religion,white_british,5,cons,4,remain,1,0,0,0,1.29834011992823
2,undergrad,12,no_religion,white_british,7,labour,6,leave,1,1,1,1,0.260773735036537
1,undergrad,2,no_religion,prefer_not_say_ethnic,6,cons,0,remain,0,0,0,0,1.46348094819962
2,undergrad,8,c_of_e,white_british,4,libdem,6,leave,1,1,1,1,0.740938440459633
2,postgrad,14,no_religion,white_british,2,no_party,7,leave,1,0,0,1,0.668369814286559
1,undergrad,13,islam,indian,5,cons,4,leave,1,0,1,1,1.07718966076661
2,a-level,5,no_religion,white_british,3,green,7,leave,1,1,1,0,0.320036880180821
2,no_qual,8,no_religion,white_british,6,no_party,5,leave,1,0,0,0,1.04328446447394
1,postgrad,13,no_religion,white_british,5,labour,7,leave,1,1,1,1,0.504270703402801
1,undergrad,6,no_religion,white_british,3,other,0,remain,0,1,1,1,1.08942055909781
2,undergrad,9,no_religion,white_british,6,labour,10,leave,0,1,0,0,0.530949186673845
1,a-level,7,catholic,white_british,7,cons,3,remain,1,1,1,1,0.759479556908449
1,undergrad,10,no_religion,white_british,5,cons,6,remain,1,1,1,1,0.574383136919771
1,a-level,13,no_religion,white_british,4,no_party,0,remain,0,0,0,0,0.563596838368227
2,postgrad,9,c_of_e,white_british,7,cons,0,remain,1,1,1,1,1.01192013891941
2,a-level,6,no_religion,prefer_not_say_ethnic,7,labour,5,remain,1,1,1,1,0.719833367447166
2,gcse,10,prefer_not_say_religion,white_british,4,no_party,1,leave,1,0,0,0,0.833185449268888
2,gcse,5,c_of_e,white_british,7,libdem,5,leave,1,1,1,1,0.796468426940755
2,undergrad,4,no_religion,white_british,5,no_party,2,leave,1,1,1,1,1.08287561948192
1,no_qual,6,no_religion,white_british,5,cons,5,remain,0,1,1,1,0.759613213330425
2,gcse,3,islam,pakistani,3,no_party,0,leave,1,0,0,0,1.40678389122293
2,gcse,5,no_religion,white_british,7,cons,2,remain,1,1,1,1,0.331315323773243
1,undergrad,14,no_religion,white_british,4,libdem,6,leave,1,1,1,1,0.504270703402801
2,a-level,8,c_of_e,white_british,6,cons,0,remain,1,0,0,0,1.04323178010242
2,undergrad,10,no_religion,white_british,4,no_party,4,remain,1,1,0,1,0.782138351869848
1,a-level,12,c_of_e,white_british,6,libdem,6,leave,1,1,1,1,0.582038540847455
2,no_qual,14,no_religion,white_british,5,no_party,5,leave,1,1,1,1,0.767390934410223
1,gcse,4,no_religion,white_british,7,cons,2,remain,1,1,1,1,0.880344575011103
1,gcse,11,pentecostal,white_british,5,no_party,2,remain,1,1,1,1,1.62324438869405
1,a-level,4,no_religion,white_british,3,labour,5,leave,1,1,1,1,0.960636579096684
2,undergrad,4,no_religion,white_british,7,no_party,6,leave,1,1,1,1,0.744577649977973
2,undergrad,13,c_of_e,white_british,4,no_party,3,remain,1,0,0,0,1.16169449119482
1,no_qual,2,c_of_e,white_british,7,cons,2,remain,1,1,0,1,0.880344575011103
1,postgrad,14,methodist,white_british,6,cons,4,remain,1,1,1,1,1.02342525684473
1,undergrad,4,c_of_e,white_british,6,cons,0,remain,1,1,1,1,1.11245700637969
2,undergrad,12,no_religion,white_british,3,cons,3,remain,1,1,0,1,0.974736161286413
2,undergrad,2,c_of_e,white_british,6,libdem,0,leave,1,1,1,1,0.817400614554063
2,no_qual,9,c_of_e,white_british,7,libdem,5,leave,1,1,1,1,0.671442419609835
2,gcse,6,c_of_e,white_british,7,cons,0,remain,1,1,1,1,0.884485236508005
1,gcse,7,no_religion,white_british,6,brexit_party,2,remain,1,1,1,1,1.09229360540967
2,undergrad,10,no_religion,white_british,5,green,8,leave,1,0,1,1,0.901852928567807
2,undergrad,13,catholic,chinese,7,cons,5,remain,1,0,1,1,0.619768075281161
2,postgrad,11,catholic,white_british,4,labour,10,leave,1,0,1,0,1.30973121472404
1,undergrad,12,no_religion,white_british,7,no_party,4,remain,1,1,1,1,0.42903642104851
2,gcse,10,judaism,white_british,5,cons,2,leave,1,0,0,0,0.605786547776675
1,undergrad,5,c_of_e,white_british,7,brexit_party,0,remain,1,1,1,1,0.948375320726761
1,undergrad,7,no_religion,white_british,7,cons,1,remain,1,1,1,1,0.642471167622222
1,undergrad,10,catholic,white_irish,6,other,7,leave,1,1,1,1,0.517119098097304
1,undergrad,13,prefer_not_say_religion,white_british,4,labour,5,leave,1,1,1,1,1.87237652337426
2,undergrad,10,catholic,white_irish,6,labour,5,leave,1,1,1,1,0.543389129219201
1,no_qual,11,no_religion,white_british,6,cons,3,remain,1,0,0,0,0.772793587555834
2,undergrad,12,catholic,white_british,6,cons,3,remain,1,1,0,1,0.714036705082438
2,postgrad,6,evangelical,white_british,6,labour,0,remain,1,1,0,0,0.88739064823659
2,gcse,12,prefer_not_say_religion,white_british,6,cons,1,remain,1,1,1,1,0.561456317311376
1,undergrad,11,no_religion,white_british,4,labour,7,leave,1,1,1,0,1.42970998143203
2,undergrad,4,c_of_e,white_british,7,cons,0,remain,1,1,1,1,0.596849098859569
2,gcse,6,no_religion,white_british,7,no_party,3,remain,1,1,1,1,0.647613357490465
1,gcse,5,no_religion,white_british,4,labour,9,leave,1,0,1,0,0.883402127719338
1,postgrad,9,no_religion,white_british,4,labour,4,remain,1,1,1,1,0.889458426656862
2,gcse,8,methodist,white_british,6,no_party,5,remain,1,1,1,0,0.431545980554918
1,undergrad,6,baptist,white_british,7,labour,8,remain,1,1,1,1,0.331594156839827
1,undergrad,6,no_religion,white_british,5,cons,5,leave,1,1,1,1,0.832644822261708
2,gcse,3,methodist,white_british,7,labour,5,leave,1,1,1,1,0.669092251499928
1,a-level,6,no_religion,white_british,7,cons,7,leave,1,1,1,1,0.346991022011636
1,gcse,8,c_of_e,white_british,4,no_party,0,remain,1,0,1,1,1.58111034047402
1,gcse,4,no_religion,white_british,6,labour,0,no_vote_ref,1,1,1,1,0.891378455378695
1,undergrad,4,no_religion,white_british,7,labour,6,leave,1,1,1,1,0.338866051794242
1,undergrad,4,no_religion,white_british,3,labour,0,leave,1,0,0,0,0.822037936487212
2,a-level,10,c_of_e,white_british,6,labour,6,leave,1,0,1,1,0.668557777902975
2,undergrad,12,no_religion,white_british,3,no_party,7,leave,1,0,0,0,0.081265574515643
1,no_qual,3,no_religion,white_british,5,no_party,0,remain,0,0,0,0,0.891378455378695
1,a-level,8,no_religion,white_british,3,no_party,5,leave,1,0,0,0,0.626310530484741
1,a-level,5,c_of_e,white_british,5,libdem,5,leave,1,1,0,1,0.770768114914371
2,undergrad,13,no_religion,white_british,3,labour,5,leave,1,1,0,1,0.461057283925816
2,postgrad,3,orthodox_christian,white_other,4,libdem,5,leave,0,0,1,0,0.948684732574856
1,gcse,7,c_of_e,white_british,4,no_party,1,remain,1,0,0,1,0.77092688947392
1,gcse,5,catholic,white_british,7,cons,5,leave,1,1,1,1,0.426298095400456
2,a-level,7,other,white_british,2,labour,4,leave,1,1,0,0,0.570139543934213
1,no_qual,9,no_religion,white_british,7,cons,5,leave,1,1,0,1,0.567644558977783
2,undergrad,5,no_religion,white_british,7,no_party,1,remain,1,1,1,1,0.543004364430614
2,a-level,6,c_of_e,white_british,6,labour,0,leave,1,1,1,1,0.565955347363412
1,gcse,3,catholic,white_british,5,cons,6,remain,1,1,1,1,0.72058858595619
1,gcse,13,other,white_british,7,labour,0,remain,1,0,1,1,0.291709971313484
1,undergrad,4,c_of_e,white_british,7,cons,2,remain,1,1,1,1,0.619860055196953
2,gcse,6,no_religion,white_british,7,no_party,4,remain,1,0,0,1,0.447455516094506
1,undergrad,3,c_of_e,white_british,7,libdem,7,leave,1,1,1,1,0.43248826989357
1,postgrad,8,no_religion,white_british,7,other,10,remain,1,1,1,1,0.338866051794242
1,postgrad,14,no_religion,white_british,6,libdem,5,remain,1,1,1,1,0.277436496242994
1,undergrad,14,no_religion,white_british,2,no_party,0,remain,1,1,1,1,1.3006988970501
2,gcse,6,no_religion,white_british,6,labour,2,remain,1,1,0,1,0.752780494563916
1,a-level,7,pentecostal,white_british,5,cons,1,remain,1,1,1,1,0.888139841067658
2,postgrad,7,no_religion,white_other,3,no_party,5,leave,1,1,1,1,0.416175754883949
1,gcse,8,baptist,white_british,7,cons,2,remain,1,1,1,1,0.698714827888484
1,postgrad,5,no_religion,white_british,6,labour,10,leave,1,1,0,1,0.423002103258829
1,undergrad,8,no_religion,white_british,6,labour,7,leave,1,1,1,1,0.481910182831214
2,gcse,6,c_of_e,white_british,7,cons,3,remain,1,1,1,1,0.550773893014587
1,undergrad,10,no_religion,white_other,4,labour,8,leave,0,1,1,1,0.652399343885485
2,undergrad,3,no_religion,white_british,2,no_party,5,leave,0,0,0,0,1.11231745940461
1,undergrad,5,no_religion,white_british,4,no_party,7,leave,1,1,1,1,0.641327538398872
2,a-level,11,c_of_e,white_british,6,cons,4,leave,1,1,1,1,0.41263581189489
1,undergrad,6,no_religion,white_british,5,no_party,0,leave,1,1,1,1,0.77679248934465
1,a-level,3,united_reformed,white_other,7,labour,10,leave,1,1,1,1,0.338866051794242
1,postgrad,8,presbyterian,white_british,7,plaid,8,leave,1,1,1,1,0.331594156839827
1,a-level,6,no_religion,white_british,5,cons,2,remain,1,1,1,1,0.805976235326943
2,gcse,5,catholic,white_british,6,cons,3,remain,1,1,1,1,0.327011256152231
1,gcse,5,c_of_e,white_british,7,labour,7,leave,1,1,1,1,0.700722981844338
2,undergrad,9,no_religion,white_british,3,labour,7,leave,1,0,0,0,0.744870052547865
2,undergrad,7,no_religion,mixed,5,no_party,5,remain,1,0,0,0,0.566243449090019
2,undergrad,10,c_of_e,white_british,5,labour,5,remain,1,1,1,1,0.361212512317227
1,gcse,11,no_religion,white_british,4,no_party,5,remain,1,0,1,0,0.777542023190571
2,a-level,2,no_religion,white_british,6,labour,5,leave,1,1,1,1,0.673783270039035
2,undergrad,5,no_religion,white_british,3,plaid,6,leave,0,1,1,0,0.592155597932941
1,undergrad,8,c_of_e,white_british,6,labour,0,remain,1,1,0,0,0.931378589342754
2,gcse,1,no_religion,white_british,5,no_party,1,leave,1,0,0,0,1.44352730875895
1,gcse,5,no_religion,white_british,6,no_party,1,remain,1,1,1,1,0.862521325596881
2,undergrad,8,evangelical,white_british,5,labour,0,leave,1,0,1,1,0.672647956296761
2,a-level,3,no_religion,white_british,4,no_party,0,remain,1,0,0,0,0.66743126975511
2,undergrad,3,no_religion,white_british,4,no_party,3,no_vote_ref,0,0,0,0,1.58185544718877
1,gcse,4,c_of_e,white_british,6,cons,0,remain,1,0,1,1,0.562227396066243
2,below_gcse,4,c_of_e,white_british,7,cons,0,remain,1,1,1,0,0.789391896773393
1,undergrad,6,prefer_not_say_religion,white_british,4,libdem,5,leave,1,0,0,0,1.27912321268378
1,undergrad,12,no_religion,white_british,3,labour,5,leave,1,1,1,1,0.652399343885485
2,undergrad,7,no_religion,white_british,5,labour,6,leave,1,1,1,1,0.424348620111012
2,postgrad,7,no_religion,white_british,2,labour,5,leave,1,0,0,1,0.975943859377903
2,gcse,5,no_religion,white_british,3,labour,3,leave,1,0,0,0,0.431522436828863
1,undergrad,13,no_religion,white_british,5,no_party,5,leave,1,1,1,1,0.881540159828767
1,postgrad,14,no_religion,white_british,5,brexit_party,0,remain,1,1,1,1,0.780874281183085
1,undergrad,8,baptist,white_british,4,brexit_party,0,remain,1,1,0,1,0.704860231192634
